UFID,Set,Year,Project,LoadSlope,AvgShortLength,SWGarea,AngusGBC,BrahmanGBC
150135,15,2019,Semin,NA,NA,NA,0.82288,0.17712
150136,15,2019,Semin,26.392697,NA,NA,0.72631,0.27369
150137,15,2019,Semin,30.8996466,NA,NA,0.736046,0.263954
150138,15,2019,Semin,25.3921542,NA,NA,0.735549,0.264451
150139,15,2019,Semin,24.1482361,NA,NA,0.666962,0.333038
150140,15,2019,Semin,30.3407849,NA,NA,0.645525,0.354475
150141,15,2019,Semin,29.2230614,NA,NA,0.753196,0.246804
150142,15,2019,Semin,10.6724567,NA,NA,0.694296,0.305704
150143,15,2019,Semin,NA,NA,NA,0.796863,0.203137
150144,15,2019,Semin,19.6593143,NA,NA,0.742239,0.257761
150145,15,2019,Semin,35.9023607,NA,NA,0.646477,0.353523
150146,15,2019,Semin,19.0824247,NA,NA,0.538429,0.461571
150147,15,2019,Semin,33.108052,NA,NA,0.680337,0.319663
150148,15,2019,Semin,24.2383751,NA,NA,0.682111,0.317889
150149,15,2019,Semin,26.9515588,NA,NA,0.745009,0.254991
150150,15,2019,Semin,29.8540343,NA,NA,0.749777,0.250223
150151,15,2019,Semin,26.4017109,NA,NA,0.740289,0.259711
150152,15,2019,Semin,25.8338353,NA,NA,0.722973,0.277027
150153,15,2019,Semin,27.5194344,NA,NA,0.759666,0.240334
150154,15,2019,Semin,25.8338353,NA,NA,0.799726,0.200274
150155,15,2019,Semin,24.1482361,NA,NA,0.812615,0.187385
150156,15,2019,Semin,31.4585084,NA,NA,0.678189,0.321811
150157,15,2019,Semin,26.482836,NA,NA,0.731412,0.268588
150158,15,2019,Semin,30.3227571,NA,NA,0.775508,0.224492
150159,15,2019,Semin,31.4765362,NA,NA,0.782971,0.217029
150160,15,2019,Semin,NA,NA,NA,0.752817,0.247183
150161,15,2019,Semin,24.15725,NA,NA,0.676299,0.323701
150162,15,2019,Semin,30.3227571,NA,NA,0.63078,0.36922
150163,15,2019,Semin,20.8130934,NA,NA,0.748899,0.251101
150165,15,2019,Semin,24.7341395,NA,NA,0.65638,0.34362
150166,15,2019,Semin,28.7453247,NA,NA,0.772345,0.227655
150167,15,2019,Semin,NA,NA,NA,0.62512,0.37488
150168,15,2019,Semin,34.2618311,NA,NA,0.680489,0.319511
150169,15,2019,Semin,24.15725,NA,NA,0.58345,0.41655
150170,15,2019,Semin,26.9695866,NA,NA,0.657506,0.342494
150171,15,2019,Semin,12.9349454,NA,NA,0.631938,0.368062
150172,15,2019,Semin,28.1143518,NA,NA,0.693948,0.306052
150173,15,2019,Semin,21.3088578,NA,NA,0.678619,0.321381
150174,15,2019,Semin,NA,NA,NA,0.691096,0.308904
150175,15,2019,Semin,NA,NA,NA,0.690985,0.309015
150176,15,2019,Semin,20.7680239,NA,NA,0.694529,0.305471
150177,15,2019,Semin,23.0575543,NA,NA,0.690172,0.309828
150178,15,2019,Semin,27.5104205,NA,NA,0.746266,0.253734
150179,15,2019,Semin,26.9425449,NA,NA,0.606221,0.393779
150180,15,2019,Semin,NA,NA,NA,0.625085,0.374915
150181,15,2019,Semin,23.5803604,NA,NA,0.741567,0.258433
150183,15,2019,Semin,12.9079037,NA,NA,0.499093,0.500907
150184,15,2019,Semin,20.7950656,NA,NA,0.491973,0.508027
150185,15,2019,Semin,NA,NA,NA,0.699822,0.300178
150186,15,2019,Semin,22.4716508,NA,NA,0.836782,0.163218
150187,15,2019,Semin,31.9903284,NA,NA,0.661631,0.338369
150188,15,2019,Semin,NA,NA,NA,0.670675,0.329325
150189,15,2019,Semin,23.0395265,NA,NA,0.779361,0.220639
150190,15,2019,Semin,25.2930013,NA,NA,0.712597,0.287403
150191,15,2019,Semin,NA,NA,NA,0.705496,0.294504
150192,15,2019,Semin,33.0900242,NA,NA,0.714433,0.285567
150193,15,2019,Semin,26.9515588,NA,NA,0.687573,0.312427
150194,15,2019,Semin,28.0873101,NA,NA,0.670795,0.329205
150195,15,2019,Semin,23.5713465,NA,NA,0.745948,0.254052
150196,15,2019,Semin,25.8158075,NA,NA,0.707142,0.292858
150197,15,2019,Semin,NA,NA,NA,0.727698,0.272302
150198,15,2019,Semin,22.4265813,NA,NA,0.677875,0.322125
150199,15,2019,Semin,24.1842917,NA,NA,0.677856,0.322144
150200,15,2019,Semin,22.9854431,NA,NA,0.800928,0.199072
150201,15,2019,Semin,24.7070979,NA,NA,0.836463,0.163537
150202,15,2019,Semin,NA,NA,NA,0.754496,0.245504
150203,15,2019,Semin,25.2389179,NA,NA,0.775937,0.224063
150204,15,2019,Semin,22.4265813,NA,NA,0.704534,0.295466
150205,15,2019,Semin,28.1053379,NA,NA,0.688937,0.311063
150206,15,2019,Semin,41.51802,NA,NA,0.787923,0.212077
150207,15,2019,Semin,29.7098119,NA,NA,0.725766,0.274234
150208,15,2019,Semin,28.6641996,NA,NA,0.772588,0.227412
150209,15,2019,Semin,NA,NA,NA,0.710467,0.289533
150210,15,2019,Semin,21.9037752,NA,NA,0.720022,0.279978
150211,15,2019,Semin,30.3227571,NA,NA,0.612172,0.387828
150212,15,2019,Semin,18.5415908,NA,NA,0.740423,0.259577
150213,15,2019,Semin,24.1392222,NA,NA,0.841435,0.158565
150214,15,2019,Semin,29.7458675,NA,NA,0.713508,0.286492
150215,15,2019,Semin,23.0305126,NA,NA,0.590004,0.409996
150216,15,2019,Semin,16.8650055,NA,NA,0.796075,0.203925
150217,15,2019,Semin,38.7327251,NA,NA,0.675873,0.324127
150218,15,2019,Semin,32.0173701,NA,NA,0.68236,0.31764
150219,15,2019,Semin,41.0222555,NA,NA,0.743944,0.256056
150220,15,2019,Semin,20.7950656,NA,NA,0.778477,0.221523
150221,15,2019,Semin,26.4107248,NA,NA,0.737243,0.262757
150222,15,2019,Semin,NA,NA,NA,0.732416,0.267584
150223,15,2019,Semin,35.3615268,NA,NA,0.816612,0.183388
160001,16,2019,Semin,25.3283276,NA,NA,0.701193,0.298807
160003,16,2019,Semin,NA,NA,NA,0.629178,0.370822
160004,16,2019,Semin,NA,NA,NA,0.623094,0.376906
160005,16,2019,Semin,20.9733882,NA,NA,0.718276,0.281724
160006,16,2019,Semin,29.7064933,NA,NA,0.664613,0.335387
160007,16,2019,Semin,41.92355,NA,NA,0.658781,0.341219
160008,16,2019,Semin,NA,NA,NA,0.755179,0.244821
160009,16,2019,Semin,NA,NA,NA,0.840621,0.159379
160010,16,2019,Semin,20.9966145,NA,NA,0.732063,0.267937
160011,16,2019,Semin,33.9569142,NA,NA,0.734386,0.265614
160012,16,2019,Semin,24.6663768,NA,NA,0.600263,0.399737
160013,16,2019,Semin,36.1982564,NA,NA,0.716371,0.283629
160014,16,2019,Semin,17.3616918,NA,NA,0.637831,0.362169
160015,16,2019,Semin,42.666793,NA,NA,0.63757,0.36243
160016,16,2019,Semin,30.3916705,NA,NA,0.695805,0.304195
160017,16,2019,Semin,20.2765979,NA,NA,0.67581,0.32419
160018,16,2019,Semin,24.6083109,NA,NA,0.67947,0.32053
160020,16,2019,Semin,33.3298029,NA,NA,0.665606,0.334394
160021,16,2019,Semin,23.8999075,NA,NA,0.75136,0.24864
160022,16,2019,Semin,39.0318703,NA,NA,0.57995,0.42005
160023,16,2019,Semin,34.0265932,NA,NA,0.655548,0.344452
160024,16,2019,Semin,38.3699195,NA,NA,0.720743,0.279257
160025,16,2019,Semin,31.8549301,NA,NA,0.826667,0.173333
160026,16,2019,Semin,18.8249514,NA,NA,0.614544,0.385456
160027,16,2019,Semin,7.2698455,NA,NA,0.711475,0.288525
160028,16,2019,Semin,21.7166312,NA,NA,0.742565,0.257435
160029,16,2019,Semin,NA,NA,NA,0.765418,0.234582
160032,16,2019,Semin,28.196781,NA,NA,0.708998,0.291002
160033,16,2019,Semin,44.8500693,NA,NA,0.736149,0.263851
160034,16,2019,Semin,20.961775,NA,NA,0.779709,0.220291
160035,16,2019,Semin,29.1490611,NA,NA,0.628526,0.371474
160036,16,2019,Semin,38.3118536,NA,NA,0.732677,0.267323
160037,16,2019,Semin,31.8549301,NA,NA,0.799009,0.200991
160038,16,2019,Semin,28.2200074,NA,NA,0.647553,0.352447
160039,16,2019,Semin,NA,NA,NA,0.632315,0.367685
160041,16,2019,Semin,29.683267,NA,NA,0.810115,0.189885
160042,16,2019,Semin,28.9051845,NA,NA,0.73453,0.26547
160043,16,2019,Semin,41.3428914,NA,NA,0.727273,0.272727
160044,16,2019,Semin,42.0977476,NA,NA,0.785973,0.214027
160045,16,2019,Semin,34.7117704,NA,NA,0.713973,0.286027
160047,16,2019,Semin,25.3980066,NA,NA,0.79633,0.20367
160048,16,2019,Semin,10.9396078,NA,NA,0.618302,0.381698
160049,16,2019,Semin,NA,NA,NA,0.625479,0.374521
160050,16,2019,Semin,NA,NA,NA,0.713349,0.286651
160051,16,2019,Semin,35.4434002,NA,NA,0.674516,0.325484
160052,16,2019,Semin,46.3365553,NA,NA,0.73882,0.26118
160053,16,2019,Semin,38.3466931,NA,NA,0.750736,0.249264
160054,16,2019,Semin,28.2316205,NA,NA,0.685925,0.314075
160055,16,2019,Semin,25.3399408,NA,NA,0.643177,0.356823
160056,16,2019,Semin,22.4018083,NA,NA,0.637037,0.362963
160057,16,2019,Semin,33.2485107,NA,NA,0.679455,0.320545
160058,16,2019,Semin,47.0681851,NA,NA,0.597066,0.402934
160059,16,2019,Semin,40.5067431,NA,NA,0.769519,0.230481
160060,16,2019,Semin,28.3709786,NA,NA,0.694242,0.305758
160061,16,2019,Semin,NA,NA,NA,0.472174,0.527826
160062,16,2019,Semin,NA,NA,NA,0.624226,0.375774
160063,16,2019,Semin,35.4782397,NA,NA,0.793074,0.206926
160064,16,2019,Semin,33.3878688,NA,NA,0.754978,0.245022
160065,16,2019,Semin,12.3448016,NA,NA,0.643943,0.356057
160066,16,2019,Semin,32.5865599,NA,NA,0.75152,0.24848
160067,16,2019,Semin,36.2563222,NA,NA,0.640739,0.359261
160068,16,2019,Semin,21.6934048,NA,NA,0.796107,0.203893
160069,16,2019,Semin,40.5531958,NA,NA,0.692867,0.307133
160070,16,2019,Semin,39.4034918,NA,NA,0.676884,0.323116
160071,16,2019,Semin,36.9298862,NA,NA,0.749686,0.250314
160072,16,2019,Semin,39.0550966,NA,NA,0.800756,0.199244
160073,16,2019,Semin,30.3800573,NA,NA,0.668678,0.331322
160074,16,2019,Semin,42.1093608,NA,NA,0.721765,0.278235
160075,16,2019,Semin,31.1233003,NA,NA,0.670089,0.329911
160076,16,2019,Semin,NA,NA,NA,0.812507,0.187493
160077,16,2019,Semin,23.1566645,NA,NA,0.644816,0.355184
160078,16,2019,Semin,33.9917537,NA,NA,0.812066,0.187934
160079,16,2019,Semin,NA,NA,NA,0.712287,0.287713
160080,16,2019,Semin,28.9051845,NA,NA,0.676872,0.323128
160081,16,2019,Semin,33.3181898,NA,NA,0.760905,0.239095
160082,16,2019,Semin,NA,NA,NA,0.809975,0.190025
160083,16,2019,Semin,34.0498196,NA,NA,0.715496,0.284504
160084,16,2019,Semin,60.6904356,NA,NA,0.663997,0.336003
160085,16,2019,Semin,NA,NA,NA,0.65173,0.34827
160086,16,2019,Semin,28.9516372,NA,NA,0.712748,0.287252
160087,16,2019,Semin,41.2267597,NA,NA,0.739033,0.260967
160088,16,2019,Semin,26.7799741,NA,NA,0.698917,0.301083
160089,16,2019,Semin,23.1566645,NA,NA,0.60255,0.39745
160090,16,2019,Semin,34.1194986,NA,NA,0.647794,0.352206
160091,16,2019,Semin,40.0422162,NA,NA,0.727656,0.272344
160092,16,2019,Semin,18.1049348,NA,NA,0.755364,0.244636
160093,16,2019,Semin,40.4835167,NA,NA,0.61825,0.38175
160094,16,2019,Semin,38.3699195,NA,NA,0.726496,0.273504
160095,16,2019,Semin,35.3969475,NA,NA,0.745572,0.254428
160096,16,2019,Semin,42.0048422,NA,NA,0.750127,0.249873
160097,16,2019,Semin,36.2214827,NA,NA,0.649784,0.350216
160099,16,2019,Semin,NA,NA,NA,0.790878,0.209122
160100,16,2019,Semin,48.4617657,NA,NA,0.750977,0.249023
160101,16,2019,Semin,34.0382064,NA,NA,0.720687,0.279313
160102,16,2019,Semin,53.5947876,NA,NA,0.690902,0.309098
160103,16,2019,Semin,18.2210665,NA,NA,0.817764,0.182236
160104,16,2019,Semin,39.0667098,NA,NA,0.767287,0.232713
160105,16,2019,Semin,29.7064933,NA,NA,0.673475,0.326525
160106,16,2019,Semin,42.736472,NA,NA,0.801302,0.198698
160107,16,2019,Semin,26.7683609,NA,NA,0.647102,0.352898
160108,16,2019,Semin,31.9478355,NA,NA,0.770669,0.229331
160109,16,2019,Semin,26.7335214,NA,NA,0.860635,0.139365
160110,16,2019,Semin,31.7968643,NA,NA,0.693258,0.306742
160111,16,2019,Semin,NA,NA,NA,0.605426,0.394574
160112,16,2019,Semin,31.8665433,NA,NA,0.704929,0.295071
160114,16,2019,Semin,31.0768476,NA,NA,0.695423,0.304577
160115,16,2019,Semin,NA,NA,NA,0.531348,0.468652
160116,16,2019,Semin,18.0817084,NA,NA,0.731594,0.268406
160117,16,2019,Semin,40.5531958,NA,NA,0.798429,0.201571
160118,16,2019,Semin,26.1993155,NA,NA,0.660099,0.339901
160119,16,2019,Semin,NA,NA,NA,0.638519,0.361481
160120,16,2019,Semin,41.92355,NA,NA,0.712968,0.287032
160121,16,2019,Semin,32.5749468,NA,NA,0.724553,0.275447
160122,16,2019,Semin,33.9801405,NA,NA,0.768506,0.231494
160124,16,2019,Semin,NA,NA,NA,0.841038,0.158962
160125,16,2019,Semin,25.3167144,NA,NA,0.736532,0.263468
160126,16,2019,Semin,27.4767644,NA,NA,0.597885,0.402115
160127,16,2019,Semin,34.8395153,NA,NA,0.633443,0.366557
160128,16,2019,Semin,28.2432337,NA,NA,0.706268,0.293732
160129,16,2019,Semin,35.431787,NA,NA,0.744007,0.255993
160130,16,2019,Semin,36.2098695,NA,NA,0.682698,0.317302
160131,16,2019,Semin,31.0768476,NA,NA,0.679386,0.320614
160132,16,2019,Semin,36.2563222,NA,NA,0.766466,0.233534
160133,16,2019,Semin,36.9066598,NA,NA,0.757646,0.242354
160134,16,2019,Semin,69.4467671,NA,NA,0.655739,0.344261
160135,16,2019,Semin,37.7544214,NA,NA,0.714601,0.285399
160136,16,2019,Semin,26.0483442,NA,NA,0.703192,0.296808
160137,16,2019,Semin,NA,NA,NA,0.72115,0.27885
160139,16,2019,Semin,36.8950467,NA,NA,0.721033,0.278967
160140,16,2019,Semin,31.8433169,NA,NA,0.689385,0.310615
160141,16,2019,Semin,33.2949634,NA,NA,0.715348,0.284652
160142,16,2019,Semin,26.7683609,NA,NA,0.643742,0.356258
160143,16,2019,Semin,31.8549301,NA,NA,0.679392,0.320608
160144,16,2019,Semin,34.0149801,NA,NA,0.661214,0.338786
160145,16,2019,Semin,27.453538,NA,NA,0.840711,0.159289
160146,16,2019,Semin,34.688544,NA,NA,0.6625,0.3375
160147,16,2019,Semin,51.3418323,NA,NA,0.688833,0.311167
160148,16,2019,Semin,39.1944547,NA,NA,0.753252,0.246748
160149,16,2019,Semin,22.4250347,NA,NA,0.710056,0.289944
160150,16,2019,Semin,35.5595319,NA,NA,0.70017,0.29983
160151,16,2019,Semin,26.0367311,NA,NA,0.735002,0.264998
160152,16,2019,Semin,33.2717371,NA,NA,0.681685,0.318315
160153,16,2019,Semin,36.1866432,NA,NA,0.596101,0.403899
160154,16,2019,Semin,34.0033669,NA,NA,0.737375,0.262625
160155,16,2019,Semin,NA,NA,NA,0.762667,0.237333
160156,16,2019,Semin,NA,NA,NA,0.760801,0.239199
160157,16,2019,Semin,31.9362223,NA,NA,0.538873,0.461127
160160,16,2019,Semin,26.7915872,NA,NA,0.784872,0.215128
160161,16,2019,Semin,NA,NA,NA,0.715217,0.284783
160162,16,2019,Semin,41.9700027,NA,NA,0.7759,0.2241
160163,16,2019,Semin,26.0831838,NA,NA,0.74922,0.25078
160164,16,2019,Semin,25.3283276,NA,NA,0.745008,0.254992
160165,16,2019,Semin,33.3181898,NA,NA,0.710734,0.289266
160166,16,2019,Semin,NA,NA,NA,0.754799,0.245201
160167,16,2019,Semin,39.9144713,NA,NA,0.742697,0.257303
160168,16,2019,Semin,39.8099528,NA,NA,0.700291,0.299709
160169,16,2019,Semin,NA,NA,NA,0.65017,0.34983
160170,16,2019,Semin,29.6716538,NA,NA,0.714878,0.285122
160171,16,2019,Semin,26.8032004,NA,NA,0.677536,0.322464
160172,16,2019,Semin,35.501466,NA,NA,0.626721,0.373279
160173,16,2019,Semin,34.6769309,NA,NA,0.775271,0.224729
160174,16,2019,Semin,44.8849088,NA,NA,0.79397,0.20603
160175,16,2019,Semin,48.4849921,NA,NA,0.721138,0.278862
160176,16,2019,Semin,71.5255248,NA,NA,0.72385,0.27615
160177,16,2019,Semin,NA,NA,NA,0.712577,0.287423
160178,16,2019,Semin,NA,NA,NA,0.690268,0.309732
160179,16,2019,Semin,39.0434834,NA,NA,0.655387,0.344613
160180,16,2019,Semin,20.2533715,NA,NA,0.750433,0.249567
160181,16,2019,Semin,29.6716538,NA,NA,0.703258,0.296742
160183,16,2019,Semin,32.5633336,NA,NA,0.694181,0.305819
160184,16,2019,Semin,28.2432337,NA,NA,0.846344,0.153656
160185,16,2019,Semin,47.0333456,NA,NA,0.877353,0.122647
160186,16,2019,Semin,NA,NA,NA,0.627813,0.372187
160187,16,2019,Semin,49.158556,NA,NA,0.689544,0.310456
160188,16,2019,Semin,NA,NA,NA,0.71418,0.28582
160189,16,2019,Semin,44.896522,NA,NA,0.676748,0.323252
160190,16,2019,Semin,44.1997317,NA,NA,0.696146,0.303854
160191,16,2019,Semin,62.9085514,NA,NA,0.706758,0.293242
160192,16,2019,Semin,26.0251179,NA,NA,0.690298,0.309702
160193,16,2019,Semin,NA,NA,NA,0.797858,0.202142
160194,16,2019,Semin,27.4999907,NA,NA,0.672495,0.327505
160195,16,2019,Semin,NA,NA,NA,0.641299,0.358701
160196,16,2019,Semin,22.4134215,NA,NA,0.652062,0.347938
160197,16,2019,Semin,NA,NA,NA,0.71393,0.28607
160198,16,2019,Semin,NA,NA,NA,0.730261,0.269739
160199,16,2019,Semin,39.8564055,NA,NA,0.712929,0.287071
160200,16,2019,Semin,NA,NA,NA,0.633871,0.366129
160201,16,2019,Semin,NA,NA,NA,0.70341,0.29659
160202,16,2019,Semin,31.1116871,NA,NA,0.755945,0.244055
160203,16,2019,Semin,NA,NA,NA,0.760672,0.239328
160204,16,2019,Semin,13.726769,NA,NA,0.716426,0.283574
160205,16,2019,Semin,NA,NA,NA,0.723741,0.276259
160206,16,2019,Semin,33.2601239,NA,NA,0.722788,0.277212
160207,16,2019,Semin,18.7668856,NA,NA,0.669093,0.330907
160208,16,2019,Semin,38.3815326,NA,NA,0.652263,0.347737
160209,16,2019,Semin,33.2601239,NA,NA,0.769948,0.230052
200001,2,2016,Semin,33.0768424,6.9718,NA,0.791042,0.208958
200002,2,2016,Semin,38.8022693,18.5942,NA,0.716109,0.283891
200003,2,2016,Semin,36.8835879,13.2818,NA,0.759039,0.240961
200004,2,2016,Semin,27.9637606,7.7642,NA,0.678562,0.321438
200005,2,2016,Semin,33.0258136,6.026,NA,0.450443,0.549557
200006,2,2016,Semin,41.3128843,9.5776,NA,0.718812,0.281188
200007,2,2016,Semin,28.6271345,9.7276,NA,0.601964,0.398036
200008,2,2016,Semin,24.8101832,6.385,NA,0.734354,0.265646
200009,2,2016,Semin,34.3525614,8.7262,NA,0.587147,0.412853
200010,2,2016,Semin,45.8442382,7.4436,NA,0.733162,0.266838
200011,2,2016,Semin,29.2598911,6.5742,NA,0.696195,0.303805
200012,2,2016,Semin,37.5469618,3.9932,NA,0.686986,0.313014
200013,2,2016,Semin,20.993232,6.8108,NA,0.685468,0.314532
200014,2,2016,Semin,25.4735571,5.879,NA,0.663085,0.336915
200015,2,2016,Semin,52.0493354,6.025,NA,0.638525,0.361475
200016,2,2016,Semin,33.0564309,4.8994,NA,0.507001,0.492999
200017,2,2016,Semin,32.4236742,4.8592,NA,0.74601,0.25399
200018,2,2016,Semin,27.3820327,9.0478,NA,0.776097,0.223903
200019,2,2016,Semin,28.0045836,5.0762,NA,0.835206,0.164794
200020,2,2016,Semin,40.7209507,3.5272,NA,0.784666,0.215334
200021,2,2016,Semin,34.3423556,6.9044,NA,0.791521,0.208479
200022,2,2016,Semin,36.9448224,5.3596,NA,0.768715,0.231285
200023,2,2016,Semin,44.5685192,11.1992,NA,0.747339,0.252661
200024,2,2016,Semin,33.7198048,12.2112,NA,0.766685,0.233315
200025,2,2016,Semin,40.7719794,9.3474,NA,0.790734,0.209266
200026,2,2016,Semin,28.6169287,8.625,NA,0.613501,0.386499
200027,2,2016,Semin,31.7807119,8.7762,NA,0.778076,0.221924
200028,2,2016,Semin,26.6982473,10.716,NA,0.778721,0.221279
200029,2,2016,Semin,21.6259886,9.837,NA,0.745086,0.254914
200030,2,2016,Semin,23.5242585,10.4128,NA,0.780517,0.219483
200031,2,2016,Semin,39.4350259,9.1008,NA,0.831647,0.168353
200032,2,2016,Semin,43.2417714,9.8522,NA,0.746088,0.253912
200033,2,2016,Semin,32.4644973,6.4532,NA,0.718427,0.281573
200034,2,2016,Semin,30.4947871,6.2438,NA,0.552761,0.447239
200035,2,2016,Semin,37.577579,4.846,NA,0.750814,0.249186
200036,2,2016,Semin,34.3525614,9.56,NA,0.789223,0.210777
200037,2,2016,Semin,29.8620305,8.5142,NA,0.812261,0.187739
200038,2,2016,Semin,38.8022693,9.4564,NA,0.704755,0.295245
200039,2,2016,Semin,32.43388,7.3088,NA,0.813592,0.186408
200040,2,2016,Semin,34.3321499,12.9178,NA,0.820531,0.179469
200041,2,2016,Semin,33.0972539,11.4328,NA,0.754775,0.245225
200042,2,2016,Semin,29.2496854,9.8686,NA,0.791158,0.208842
200043,2,2016,Semin,33.0564309,5.9182,NA,0.73399,0.26601
200044,2,2016,Semin,NA,7.8435,NA,0.653182,0.346818
200045,2,2016,Semin,38.1491011,8.056,NA,0.71271,0.28729
200046,2,2016,Semin,40.7311564,5.1752,NA,0.697666,0.302334
200047,2,2016,Semin,51.4676076,6.246,NA,0.704207,0.295793
200048,2,2016,Semin,24.1774266,7.7424,NA,0.613959,0.386041
200049,2,2016,Semin,22.2485395,5.4782,NA,0.679174,0.320826
200050,2,2016,Semin,52.8147668,9.54,NA,0.779338,0.220662
200051,2,2016,Semin,NA,12.3292,NA,0.85015,0.14985
200052,2,2016,Semin,35.6180746,9.7094,NA,0.81365,0.18635
200053,2,2016,Semin,27.3514155,11.7294,NA,0.791958,0.208042
200054,2,2016,Semin,35.0159353,8.3358,NA,0.764916,0.235084
200055,2,2016,Semin,32.4134685,6.8046,NA,0.798461,0.201539
200056,2,2016,Semin,29.8722362,6.0084,NA,0.561662,0.438338
200057,2,2016,Semin,24.779566,10.8824,NA,0.680664,0.319336
200058,2,2016,Semin,29.9334707,6.0052,NA,0.699036,0.300964
200059,2,2016,Semin,26.0859022,7.3402,NA,0.639476,0.360524
200060,2,2016,Semin,38.1286896,7.4076,NA,0.875093,0.124907
200061,2,2016,Semin,38.7818578,11.7666,NA,0.73097,0.26903
200062,2,2016,Semin,24.820389,10.5328,NA,0.676266,0.323734
200063,2,2016,Semin,26.055285,9.786,NA,0.771164,0.228836
200064,2,2016,Semin,19.6971014,18.9466,NA,0.76694,0.23306
200065,2,2016,Semin,38.1695126,8.9362,NA,0.599727,0.400273
200066,2,2016,Semin,34.3525614,9.3702,NA,0.679293,0.320707
200067,2,2016,Semin,35.026141,7.2188,NA,0.721321,0.278679
200068,2,2016,Semin,37.5571675,9.4666,NA,0.817451,0.182549
200069,2,2016,Semin,39.3635856,9.1308,NA,0.763522,0.236478
200070,2,2016,Semin,14.6656657,6.629,NA,0.614099,0.385901
200071,2,2016,Semin,NA,9.2136,NA,0.758718,0.241282
200072,2,2016,Semin,32.4644973,8.38,NA,0.77654,0.22346
200073,2,2016,Semin,35.0159353,10.11,NA,0.721535,0.278465
200074,2,2016,Semin,29.8314132,6.0074,NA,0.67344,0.32656
200075,2,2016,Semin,22.8915018,9.4554,NA,0.71006,0.28994
200076,2,2016,Semin,22.9221191,6.9288,NA,0.740889,0.259111
200077,2,2016,Semin,31.7807119,11.1444,NA,0.760589,0.239411
200078,2,2016,Semin,36.9244109,9.3436,NA,0.6922,0.3078
200079,2,2016,Semin,38.1491011,8.9132,NA,0.741735,0.258265
200080,2,2016,Semin,42.6702493,11.4232,NA,0.774168,0.225832
200081,2,2016,Semin,30.5151986,9.508,NA,0.715351,0.284649
200082,2,2016,Semin,30.5560216,5.7052,NA,0.740355,0.259645
200083,2,2016,Semin,40.0779883,9.1034,NA,0.76195,0.23805
200084,2,2016,Semin,31.1785725,8.4898,NA,0.730793,0.269207
200085,2,2016,Semin,27.3616212,8.3216,NA,0.757901,0.242099
200086,2,2016,Semin,29.2496854,7.9526,NA,0.836088,0.163912
200087,2,2016,Semin,40.0779883,9.7762,NA,0.770112,0.229888
200088,2,2016,Semin,33.0666366,8.313,NA,0.686476,0.313524
200089,2,2016,Semin,33.0666366,8.6368,NA,0.66177,0.33823
200090,2,2016,Semin,37.4755215,9.5284,NA,0.826765,0.173235
200091,2,2016,Semin,15.9107674,6.5264,NA,0.569739,0.430261
200092,2,2016,Semin,31.8419464,7.2974,NA,0.744985,0.255015
200093,2,2016,Semin,30.5356101,8.7282,NA,0.822099,0.177901
200094,2,2016,Semin,25.4327341,7.3088,NA,0.769207,0.230793
200095,2,2016,Semin,36.8937936,9.2666,NA,0.79513,0.20487
200096,2,2016,Semin,19.7277187,5.1992,NA,0.585798,0.414202
200097,2,2016,Semin,NA,7.8764,NA,0.668203,0.331797
200098,2,2016,Semin,34.3729729,8.0446,NA,0.767898,0.232102
200099,2,2016,Semin,40.0779883,7.3124,NA,0.737455,0.262545
200100,2,2016,Semin,29.2598911,13.3604,NA,0.686989,0.313011
